order_id,order_date,delivery_time,area
102423,2023-12-14,2023-12-14 07:51:00,East
102424,2023-04-10,2023-04-10 11:33:00,North
102425,2023-04-19,2023-04-19 12:41:00,East
102426,2023-06-18,2023-06-18 04:19:00,South
102427,2023-03-05,2023-03-05 17:55:00,South
102428,2023-09-11,2023-09-11 03:00:00,North
102429,2023-07-28,2023-07-28 11:52:00,North
102430,2023-06-21,2023-06-21 12:27:00,North
102431,2023-03-27,2023-03-27 10:57:00,South
102432,2023-09-14,2023-09-14 22:09:00,South
102433,2023-02-01,2023-02-01 17:17:00,North
102434,2023-11-09,2023-11-09 19:32:00,East
102435,2023-07-11,2023-07-11 22:05:00,South
102436,2023-10-22,2023-10-22 12:22:00,North
102437,2023-05-22,2023-05-22 19:22:00,East
102438,2023-05-20,2023-05-20 00:33:00,South
102439,2023-08-28,2023-08-28 13:04:00,East
102440,2023-04-03,2023-04-03 05:33:00,Central
102441,2023-05-23,2023-05-23 11:00:00,Central
102442,2023-12-29,2023-12-29 22:04:00,South
102443,2023-07-26,2023-07-26 14:46:00,Central
102444,2023-09-30,2023-09-30 09:42:00,South
102445,2023-09-13,2023-09-13 06:55:00,East
102446,2023-08-17,2023-08-17 01:14:00,East
102447,2023-06-27,2023-06-27 18:37:00,Central
102448,2023-10-24,2023-10-24 07:43:00,North
102449,2023-05-09,2023-05-09 08:05:00,West
102450,2023-03-21,2023-03-21 10:53:00,West
102451,2023-10-23,2023-10-23 13:15:00,South
102452,2023-03-25,2023-03-25 02:54:00,North
102453,2023-02-28,2023-02-28 22:57:00,South
102454,2023-09-14,2023-09-14 16:02:00,South
102455,2023-08-21,2023-08-21 13:44:00,Central
102456,2023-06-21,2023-06-21 08:22:00,North
102457,2023-06-18,2023-06-18 05:50:00,Central
102458,2023-08-13,2023-08-13 14:47:00,South
102459,2023-12-07,2023-12-07 01:41:00,North
102460,2023-07-16,2023-07-16 19:05:00,Central
102461,2023-06-19,2023-06-19 18:14:00,South
102462,2023-10-12,2023-10-12 17:19:00,South
102463,2023-05-25,2023-05-25 02:11:00,South
102464,2023-12-06,2023-12-06 20:50:00,North
102465,2023-09-12,2023-09-12 03:02:00,Central
102466,2023-02-06,2023-02-06 14:05:00,North
102467,2023-05-02,2023-05-02 22:38:00,Central
102468,2023-02-04,2023-02-04 15:15:00,East
102469,2023-12-13,2023-12-13 17:28:00,West
102470,2023-09-29,2023-09-29 21:51:00,West
102471,2023-12-23,2023-12-23 18:09:00,Central
102472,2023-12-17,2023-12-17 07:07:00,East
102473,2023-11-20,2023-11-20 10:34:00,Central
102474,2023-07-08,2023-07-08 23:51:00,South
102475,2023-01-14,2023-01-14 11:41:00,West
102476,2023-08-10,2023-08-10 11:53:00,West
102477,2023-12-01,2023-12-01 07:35:00,East
102478,2023-03-20,2023-03-20 20:58:00,North
102479,2023-08-24,2023-08-24 17:40:00,East
102480,2023-12-06,2023-12-06 00:27:00,East
102481,2023-05-17,2023-05-17 22:01:00,West
102482,2023-10-23,2023-10-23 07:06:00,East
102483,2023-04-14,2023-04-14 06:30:00,North
102484,2023-04-04,2023-04-04 20:14:00,Central
102485,2023-06-21,2023-06-21 20:48:00,West
102486,2023-12-11,2023-12-11 06:05:00,East
102487,2023-03-04,2023-03-04 16:00:00,West
102488,2023-03-22,2023-03-22 15:48:00,West
102489,2023-07-27,2023-07-27 22:23:00,East
102490,2023-10-25,2023-10-25 03:02:00,East
102491,2023-12-15,2023-12-15 09:03:00,East
102492,2023-06-03,2023-06-03 15:19:00,North
102493,2023-09-15,2023-09-15 18:36:00,West
102494,2023-10-28,2023-10-28 05:45:00,Central
102495,2023-01-30,2023-01-30 13:20:00,South
102496,2023-01-01,2023-01-01 17:51:00,North
102497,2023-07-18,2023-07-18 06:33:00,North
102498,2023-08-10,2023-08-10 10:50:00,West
102499,2023-01-15,2023-01-15 00:25:00,North
102500,2023-05-08,2023-05-08 02:44:00,South
102501,2023-10-31,2023-10-31 19:26:00,North
102502,2023-07-26,2023-07-26 22:34:00,West
102503,2023-04-16,2023-04-16 11:16:00,Central
102504,2023-09-23,2023-09-23 20:14:00,Central
102505,2023-07-12,2023-07-12 10:33:00,East
102506,2023-08-26,2023-08-26 00:53:00,South
102507,2023-11-13,2023-11-13 19:44:00,South
102508,2023-04-24,2023-04-24 08:09:00,West
102509,2023-10-12,2023-10-12 10:31:00,North
102510,2023-05-06,2023-05-06 16:28:00,South
102511,2023-06-20,2023-06-20 01:00:00,Central
102512,2023-12-02,2023-12-02 19:20:00,Central
102513,2023-12-26,2023-12-26 23:10:00,West
102514,2023-05-28,2023-05-28 05:28:00,West
102515,2023-03-10,2023-03-10 03:24:00,Central
102516,2023-01-21,2023-01-21 16:13:00,North
102517,2023-06-22,2023-06-22 20:58:00,West
102518,2023-07-03,2023-07-03 21:33:00,West
102519,2023-10-29,2023-10-29 19:44:00,East
102520,2023-07-09,2023-07-09 18:26:00,East
102521,2023-05-23,2023-05-23 09:12:00,Central
102522,2023-10-07,2023-10-07 23:21:00,West
102523,2023-02-08,2023-02-08 14:20:00,Central
102524,2023-05-14,2023-05-14 02:21:00,Central
102525,2023-03-29,2023-03-29 22:26:00,South
102526,2023-10-28,2023-10-28 15:37:00,East
102527,2023-02-23,2023-02-23 03:46:00,West
102528,2023-07-21,2023-07-21 00:57:00,East
102529,2023-04-14,2023-04-14 20:40:00,West
102530,2023-12-29,2023-12-29 10:02:00,Central
102531,2023-08-01,2023-08-01 09:37:00,West
102532,2023-10-20,2023-10-20 04:38:00,West
102533,2023-10-18,2023-10-18 16:46:00,East
102534,2023-11-24,2023-11-24 10:56:00,East
102535,2023-04-16,2023-04-16 20:02:00,West
102536,2023-03-03,2023-03-03 03:22:00,Central
102537,2023-11-28,2023-11-28 18:57:00,Central
102538,2023-11-01,2023-11-01 12:42:00,North
102539,2023-12-20,2023-12-20 09:13:00,Central
102540,2023-09-08,2023-09-08 04:51:00,North
102541,2023-03-19,2023-03-19 09:11:00,West
102542,2023-01-17,2023-01-17 11:27:00,South
102543,2023-03-23,2023-03-23 08:35:00,West
102544,2023-10-16,2023-10-16 16:20:00,North
102545,2023-12-23,2023-12-23 04:20:00,Central
102546,2023-02-09,2023-02-09 07:04:00,North
102547,2023-03-11,2023-03-11 13:35:00,Central
102548,2023-01-07,2023-01-07 09:15:00,South
102549,2023-12-09,2023-12-09 22:24:00,West
102550,2023-06-23,2023-06-23 03:24:00,West
102551,2023-11-08,2023-11-08 13:35:00,West
102552,2023-09-24,2023-09-24 21:26:00,North
102553,2023-12-09,2023-12-09 01:25:00,East
102554,2023-11-16,2023-11-16 12:11:00,South
102555,2023-06-07,2023-06-07 20:40:00,Central
102556,2023-09-03,2023-09-03 20:41:00,Central
102557,2023-01-28,2023-01-28 15:01:00,West
102558,2023-08-24,2023-08-24 20:08:00,North
102559,2023-09-06,2023-09-06 07:56:00,North
102560,2023-04-14,2023-04-14 23:50:00,South
102561,2023-04-09,2023-04-09 20:38:00,North
102562,2023-02-17,2023-02-17 03:34:00,East
102563,2023-10-04,2023-10-04 02:16:00,Central
102564,2023-03-09,2023-03-09 21:53:00,Central
102565,2023-03-23,2023-03-23 17:56:00,East
102566,2023-01-11,2023-01-11 01:41:00,Central
102567,2023-04-02,2023-04-02 01:01:00,Central
102568,2023-02-25,2023-02-25 17:00:00,West
102569,2023-09-23,2023-09-23 23:47:00,East
102570,2023-11-18,2023-11-18 14:30:00,South
102571,2023-11-13,2023-11-13 17:30:00,East
102572,2023-05-25,2023-05-25 21:37:00,Central
102573,2023-06-01,2023-06-01 17:07:00,East
102574,2023-03-28,2023-03-28 09:13:00,East
102575,2023-11-09,2023-11-09 16:45:00,Central
102576,2023-08-05,2023-08-05 15:22:00,North
102577,2023-10-21,2023-10-21 12:02:00,West
102578,2023-10-14,2023-10-14 13:27:00,Central
102579,2023-01-19,2023-01-19 08:10:00,North
102580,2023-03-11,2023-03-11 20:33:00,East
102581,2023-06-28,2023-06-28 01:58:00,South
102582,2023-09-12,2023-09-12 00:21:00,North
102583,2023-06-13,2023-06-13 04:54:00,West
102584,2023-01-18,2023-01-18 04:19:00,Central
102585,2023-10-30,2023-10-30 05:43:00,East
102586,2023-12-08,2023-12-08 12:19:00,West
102587,2023-08-23,2023-08-23 12:28:00,West
102588,2023-02-10,2023-02-10 16:39:00,South
102589,2023-07-08,2023-07-08 15:40:00,South
102590,2023-10-23,2023-10-23 06:56:00,West
102591,2023-06-30,2023-06-30 13:09:00,West
102592,2023-08-25,2023-08-25 06:35:00,West
102593,2023-12-05,2023-12-05 02:00:00,South
102594,2023-08-09,2023-08-09 20:02:00,East
102595,2023-03-27,2023-03-27 05:41:00,West
102596,2023-07-03,2023-07-03 14:26:00,North
102597,2023-10-26,2023-10-26 09:31:00,South
102598,2023-05-29,2023-05-29 19:41:00,North
102599,2023-03-29,2023-03-29 20:30:00,South
102600,2023-08-06,2023-08-06 00:30:00,Central
102601,2023-01-10,2023-01-10 20:47:00,East
102602,2023-11-12,2023-11-12 13:18:00,East
102603,2023-08-10,2023-08-10 04:39:00,East
102604,2023-01-25,2023-01-25 08:26:00,South
102605,2023-11-27,2023-11-27 05:08:00,West
102606,2023-02-19,2023-02-19 08:46:00,North
102607,2023-11-14,2023-11-14 12:10:00,West
102608,2023-12-28,2023-12-28 14:41:00,Central
102609,2023-07-27,2023-07-27 16:00:00,North
102610,2023-11-23,2023-11-23 14:56:00,West
102611,2023-07-16,2023-07-16 00:10:00,West
102612,2023-02-09,2023-02-09 06:12:00,East
102613,2023-11-19,2023-11-19 12:58:00,West
102614,2023-03-18,2023-03-18 19:08:00,West
102615,2023-03-23,2023-03-23 07:43:00,Central
102616,2023-08-03,2023-08-03 02:35:00,East
102617,2023-04-30,2023-04-30 15:03:00,South
102618,2023-08-14,2023-08-14 20:50:00,South
102619,2023-09-16,2023-09-16 01:20:00,West
102620,2023-02-02,2023-02-02 02:54:00,North
102621,2023-01-31,2023-01-31 10:26:00,South
102622,2023-02-17,2023-02-17 19:05:00,South
102623,2023-11-09,2023-11-09 20:01:00,East
102624,2023-01-09,2023-01-09 18:50:00,East
102625,2023-03-04,2023-03-04 08:17:00,Central
102626,2023-07-26,2023-07-26 01:04:00,North
102627,2023-10-31,2023-10-31 18:56:00,West
102628,2023-04-09,2023-04-09 03:23:00,East
102629,2023-09-22,2023-09-22 17:00:00,South
102630,2023-06-14,2023-06-14 02:37:00,West
102631,2023-11-16,2023-11-16 08:53:00,West
102632,2023-11-03,2023-11-03 18:11:00,Central
102633,2023-10-17,2023-10-17 01:53:00,Central
102634,2023-07-31,2023-07-31 02:26:00,North
102635,2023-08-25,2023-08-25 09:58:00,Central
102636,2023-07-10,2023-07-10 12:11:00,South
102637,2023-03-10,2023-03-10 10:14:00,East
102638,2023-11-08,2023-11-08 18:35:00,West
102639,2023-06-24,2023-06-24 09:43:00,North
102640,2023-02-10,2023-02-10 21:10:00,Central
102641,2023-08-05,2023-08-05 13:55:00,Central
102642,2023-12-20,2023-12-20 09:21:00,North
102643,2023-01-07,2023-01-07 00:58:00,Central
102644,2023-02-28,2023-02-28 05:51:00,South
102645,2023-09-09,2023-09-09 11:43:00,South
102646,2023-08-16,2023-08-16 23:48:00,North
102647,2023-03-07,2023-03-07 17:16:00,South
102648,2023-07-11,2023-07-11 23:47:00,East
102649,2023-12-06,2023-12-06 05:29:00,West
102650,2023-05-22,2023-05-22 20:58:00,South
102651,2023-04-01,2023-04-01 04:36:00,West
102652,2023-03-13,2023-03-13 08:49:00,South
102653,2023-05-26,2023-05-26 06:17:00,East
102654,2023-04-12,2023-04-12 11:43:00,East
102655,2023-04-04,2023-04-04 23:26:00,North
102656,2023-03-03,2023-03-03 23:35:00,South
102657,2023-07-18,2023-07-18 03:19:00,North
102658,2023-02-21,2023-02-21 08:19:00,South
102659,2023-08-29,2023-08-29 16:05:00,South
102660,2023-02-12,2023-02-12 14:03:00,East
102661,2023-05-25,2023-05-25 21:29:00,Central
102662,2023-04-11,2023-04-11 03:47:00,North
102663,2023-10-19,2023-10-19 08:41:00,West
102664,2023-01-30,2023-01-30 03:14:00,South
102665,2023-07-22,2023-07-22 07:05:00,West
102666,2023-06-06,2023-06-06 10:39:00,North
102667,2023-08-26,2023-08-26 12:26:00,West
102668,2023-05-30,2023-05-30 12:17:00,South
102669,2023-01-09,2023-01-09 07:11:00,East
102670,2023-04-13,2023-04-13 05:39:00,South
102671,2023-07-14,2023-07-14 02:31:00,West
102672,2023-05-27,2023-05-27 21:57:00,South
102673,2023-03-13,2023-03-13 10:51:00,Central
102674,2023-12-19,2023-12-19 00:53:00,Central
102675,2023-01-24,2023-01-24 05:18:00,Central
102676,2023-01-10,2023-01-10 03:20:00,North
102677,2023-08-20,2023-08-20 11:58:00,South
102678,2023-05-22,2023-05-22 23:14:00,West
102679,2023-09-30,2023-09-30 22:09:00,North
102680,2023-10-10,2023-10-10 03:12:00,East
102681,2023-04-11,2023-04-11 10:12:00,Central
102682,2023-06-22,2023-06-22 00:26:00,East
102683,2023-04-01,2023-04-01 09:49:00,North
102684,2023-10-31,2023-10-31 08:08:00,North
102685,2023-11-21,2023-11-21 04:56:00,North
102686,2023-01-18,2023-01-18 11:24:00,North
102687,2023-06-15,2023-06-15 15:46:00,West
102688,2023-08-12,2023-08-12 11:22:00,Central
102689,2023-09-23,2023-09-23 12:10:00,East
102690,2023-08-03,2023-08-03 00:20:00,Central
102691,2023-08-05,2023-08-05 23:39:00,South
102692,2023-04-02,2023-04-02 07:35:00,North
102693,2023-11-30,2023-11-30 02:01:00,East
102694,2023-01-04,2023-01-04 10:24:00,South
102695,2023-03-25,2023-03-25 23:00:00,Central
102696,2023-03-07,2023-03-07 13:57:00,West
102697,2023-02-19,2023-02-19 18:26:00,Central
102698,2023-12-26,2023-12-26 07:39:00,Central
102699,2023-12-13,2023-12-13 05:46:00,North
102700,2023-08-19,2023-08-19 19:40:00,South
102701,2023-10-19,2023-10-19 10:47:00,South
102702,2023-07-15,2023-07-15 11:18:00,West
102703,2023-04-07,2023-04-07 03:07:00,North
102704,2023-11-21,2023-11-21 11:03:00,Central
102705,2023-07-05,2023-07-05 19:37:00,North
102706,2023-10-07,2023-10-07 16:28:00,North
102707,2023-05-04,2023-05-04 13:24:00,South
102708,2023-03-03,2023-03-03 11:17:00,East
102709,2023-11-28,2023-11-28 12:11:00,Central
102710,2023-08-05,2023-08-05 15:57:00,West
102711,2023-06-12,2023-06-12 16:58:00,East
102712,2023-10-12,2023-10-12 15:15:00,North
102713,2023-03-18,2023-03-18 09:17:00,East
102714,2023-12-06,2023-12-06 17:59:00,North
102715,2023-05-24,2023-05-24 19:53:00,Central
102716,2023-08-05,2023-08-05 03:34:00,East
102717,2023-11-04,2023-11-04 14:11:00,South
102718,2023-05-20,2023-05-20 04:31:00,South
102719,2023-07-24,2023-07-24 21:41:00,Central
102720,2023-09-05,2023-09-05 22:27:00,North
102721,2023-05-14,2023-05-14 21:29:00,North
102722,2023-02-08,2023-02-08 05:17:00,South
102723,2023-06-28,2023-06-28 08:57:00,West
102724,2023-04-13,2023-04-13 22:42:00,East
102725,2023-01-14,2023-01-14 19:22:00,West
102726,2023-04-18,2023-04-18 01:11:00,North
102727,2023-05-13,2023-05-13 00:34:00,Central
102728,2023-08-05,2023-08-05 13:51:00,East
102729,2023-06-24,2023-06-24 04:44:00,South
102730,2023-05-17,2023-05-17 19:40:00,Central
102731,2023-07-25,2023-07-25 21:06:00,East
102732,2023-02-11,2023-02-11 18:59:00,South
102733,2023-01-06,2023-01-06 13:17:00,North
102734,2023-10-25,2023-10-25 16:11:00,West
102735,2023-11-21,2023-11-21 07:28:00,North
102736,2023-04-14,2023-04-14 09:22:00,South
102737,2023-05-19,2023-05-19 21:02:00,Central
102738,2023-08-03,2023-08-03 15:10:00,Central
102739,2023-04-20,2023-04-20 21:44:00,North
102740,2023-05-12,2023-05-12 03:42:00,North
102741,2023-07-28,2023-07-28 22:36:00,North
102742,2023-12-10,2023-12-10 10:54:00,East
102743,2023-02-22,2023-02-22 13:07:00,South
102744,2023-01-20,2023-01-20 20:33:00,West
102745,2023-04-20,2023-04-20 01:07:00,East
102746,2023-03-06,2023-03-06 05:59:00,South
102747,2023-02-13,2023-02-13 10:23:00,Central
102748,2023-06-20,2023-06-20 13:52:00,North
102749,2023-01-25,2023-01-25 18:47:00,Central
102750,2023-03-23,2023-03-23 02:55:00,East
102751,2023-07-08,2023-07-08 13:59:00,East
102752,2023-03-11,2023-03-11 18:10:00,Central
102753,2023-01-24,2023-01-24 02:11:00,Central
102754,2023-09-24,2023-09-24 20:04:00,West
102755,2023-11-11,2023-11-11 18:31:00,South
102756,2023-07-17,2023-07-17 19:38:00,Central
102757,2023-08-24,2023-08-24 07:26:00,North
102758,2023-06-12,2023-06-12 05:16:00,North
102759,2023-07-20,2023-07-20 11:42:00,West
102760,2023-04-30,2023-04-30 14:11:00,Central
102761,2023-11-02,2023-11-02 20:10:00,South
102762,2023-11-08,2023-11-08 12:21:00,West
102763,2023-04-29,2023-04-29 05:39:00,South
102764,2023-11-29,2023-11-29 09:35:00,Central
102765,2023-07-17,2023-07-17 11:18:00,Central
102766,2023-08-08,2023-08-08 05:41:00,Central
102767,2023-04-10,2023-04-10 06:40:00,West
102768,2023-12-13,2023-12-13 00:55:00,West
102769,2023-06-09,2023-06-09 17:38:00,Central
102770,2023-09-10,2023-09-10 13:39:00,South
102771,2023-10-26,2023-10-26 16:04:00,Central
102772,2023-11-25,2023-11-25 15:32:00,Central
102773,2023-04-05,2023-04-05 13:20:00,North
102774,2023-08-04,2023-08-04 01:38:00,West
102775,2023-11-27,2023-11-27 19:10:00,East
102776,2023-03-30,2023-03-30 11:46:00,South
102777,2023-11-23,2023-11-23 23:45:00,North
102778,2023-02-14,2023-02-14 04:52:00,South
102779,2023-08-01,2023-08-01 23:38:00,Central
102780,2023-01-10,2023-01-10 10:59:00,East
102781,2023-06-19,2023-06-19 07:02:00,North
102782,2023-11-21,2023-11-21 05:12:00,Central
102783,2023-06-14,2023-06-14 20:05:00,North
102784,2023-09-12,2023-09-12 21:01:00,Central
102785,2023-12-10,2023-12-10 02:09:00,Central
102786,2023-11-12,2023-11-12 17:12:00,South
102787,2023-04-22,2023-04-22 15:12:00,Central
102788,2023-06-07,2023-06-07 22:03:00,West
102789,2023-11-20,2023-11-20 17:08:00,Central
102790,2023-02-19,2023-02-19 20:27:00,North
102791,2023-04-18,2023-04-18 05:46:00,East
102792,2023-03-29,2023-03-29 05:41:00,North
102793,2023-10-24,2023-10-24 18:27:00,East
102794,2023-07-11,2023-07-11 21:05:00,South
102795,2023-08-19,2023-08-19 05:04:00,West
102796,2023-06-23,2023-06-23 11:21:00,West
102797,2023-10-04,2023-10-04 02:13:00,North
102798,2023-11-14,2023-11-14 20:33:00,East
102799,2023-05-10,2023-05-10 16:03:00,South
102800,2023-11-14,2023-11-14 22:27:00,Central
102801,2023-05-09,2023-05-09 03:52:00,North
102802,2023-09-28,2023-09-28 08:52:00,Central
102803,2023-08-16,2023-08-16 07:11:00,West
102804,2023-10-29,2023-10-29 02:33:00,East
102805,2023-09-24,2023-09-24 16:47:00,West
102806,2023-08-29,2023-08-29 02:25:00,West
102807,2023-01-04,2023-01-04 22:04:00,West
102808,2023-11-24,2023-11-24 10:25:00,Central
102809,2023-03-11,2023-03-11 17:43:00,South
102810,2023-08-23,2023-08-23 13:34:00,West
102811,2023-07-16,2023-07-16 07:20:00,Central
102812,2023-12-02,2023-12-02 09:28:00,West
102813,2023-03-18,2023-03-18 05:05:00,West
102814,2023-11-05,2023-11-05 00:35:00,West
102815,2023-05-05,2023-05-05 10:44:00,West
102816,2023-03-15,2023-03-15 04:30:00,East
102817,2023-09-14,2023-09-14 17:34:00,North
102818,2023-07-04,2023-07-04 09:15:00,East
102819,2023-08-24,2023-08-24 17:03:00,South
102820,2023-03-14,2023-03-14 19:10:00,Central
102821,2023-10-15,2023-10-15 14:56:00,West
102822,2023-02-23,2023-02-23 03:56:00,North
102823,2023-07-26,2023-07-26 12:21:00,Central
102824,2023-09-10,2023-09-10 11:54:00,West
102825,2023-03-21,2023-03-21 12:55:00,West
102826,2023-07-09,2023-07-09 11:30:00,South
102827,2023-07-30,2023-07-30 06:55:00,South
102828,2023-12-02,2023-12-02 18:44:00,East
102829,2023-09-29,2023-09-29 16:48:00,West
102830,2023-05-10,2023-05-10 01:57:00,South
102831,2023-08-27,2023-08-27 18:44:00,North
102832,2023-07-21,2023-07-21 12:05:00,South
102833,2023-07-28,2023-07-28 16:19:00,West
102834,2023-04-03,2023-04-03 12:09:00,East
102835,2023-12-01,2023-12-01 06:43:00,Central
102836,2023-10-09,2023-10-09 23:24:00,South
102837,2023-10-17,2023-10-17 23:19:00,East
102838,2023-08-22,2023-08-22 22:29:00,East
102839,2023-08-08,2023-08-08 02:50:00,North
102840,2023-03-17,2023-03-17 14:46:00,North
102841,2023-05-11,2023-05-11 21:22:00,Central
102842,2023-10-11,2023-10-11 03:36:00,West
102843,2023-07-12,2023-07-12 22:47:00,East
102844,2023-07-11,2023-07-11 21:25:00,Central
102845,2023-12-02,2023-12-02 17:48:00,South
102846,2023-12-24,2023-12-24 07:09:00,Central
102847,2023-11-16,2023-11-16 14:02:00,South
102848,2023-04-06,2023-04-06 13:38:00,North
102849,2023-11-19,2023-11-19 14:43:00,Central
102850,2023-01-19,2023-01-19 08:42:00,Central
102851,2023-08-10,2023-08-10 22:56:00,South
102852,2023-12-31,2023-12-31 19:37:00,North
102853,2023-12-30,2023-12-30 01:54:00,West
102854,2023-07-17,2023-07-17 01:44:00,South
102855,2023-11-19,2023-11-19 18:18:00,East
102856,2023-09-15,2023-09-15 02:18:00,East
102857,2023-12-04,2023-12-04 17:08:00,East
102858,2023-09-10,2023-09-10 11:27:00,West
102859,2023-04-14,2023-04-14 05:35:00,West
102860,2023-08-02,2023-08-02 06:56:00,North
102861,2023-10-06,2023-10-06 06:15:00,Central
102862,2023-05-27,2023-05-27 22:58:00,West
102863,2023-06-11,2023-06-11 23:29:00,West
102864,2023-12-26,2023-12-26 18:47:00,West
102865,2023-12-31,2023-12-31 15:58:00,North
102866,2023-03-24,2023-03-24 19:39:00,North
102867,2023-01-13,2023-01-13 11:14:00,West
102868,2023-10-24,2023-10-24 10:22:00,East
102869,2023-07-15,2023-07-15 02:41:00,South
102870,2023-02-17,2023-02-17 17:56:00,East
102871,2023-01-11,2023-01-11 17:54:00,East
102872,2023-11-25,2023-11-25 21:28:00,East
102873,2023-02-02,2023-02-02 14:36:00,North
102874,2023-07-26,2023-07-26 23:34:00,East
102875,2023-01-08,2023-01-08 01:19:00,West
102876,2023-10-15,2023-10-15 02:35:00,South
102877,2023-02-17,2023-02-17 18:51:00,South
102878,2023-12-10,2023-12-10 05:39:00,Central
102879,2023-12-12,2023-12-12 05:38:00,East
102880,2023-01-26,2023-01-26 02:24:00,Central
102881,2023-06-04,2023-06-04 20:07:00,South
102882,2023-04-18,2023-04-18 04:27:00,North
102883,2023-08-13,2023-08-13 15:05:00,East
102884,2023-02-02,2023-02-02 05:07:00,East
102885,2023-10-24,2023-10-24 13:29:00,North
102886,2023-11-04,2023-11-04 01:34:00,Central
102887,2023-01-02,2023-01-02 20:13:00,South
102888,2023-06-21,2023-06-21 09:26:00,West
102889,2023-03-14,2023-03-14 22:03:00,East
102890,2023-01-09,2023-01-09 17:13:00,South
102891,2023-06-27,2023-06-27 09:28:00,South
102892,2023-03-04,2023-03-04 08:19:00,Central
102893,2023-10-28,2023-10-28 17:03:00,East
102894,2023-11-12,2023-11-12 08:09:00,Central
102895,2023-09-02,2023-09-02 16:17:00,South
102896,2023-06-22,2023-06-22 01:56:00,South
102897,2023-07-23,2023-07-23 17:05:00,North
102898,2023-01-05,2023-01-05 19:52:00,North
102899,2023-08-14,2023-08-14 08:18:00,Central
102900,2023-07-30,2023-07-30 15:37:00,West
102901,2023-11-30,2023-11-30 15:09:00,Central
102902,2023-11-01,2023-11-01 17:38:00,North
102903,2023-03-12,2023-03-12 04:30:00,Central
102904,2023-09-20,2023-09-20 15:50:00,South
102905,2023-01-07,2023-01-07 15:09:00,West
102906,2023-12-01,2023-12-01 23:41:00,Central
102907,2023-05-03,2023-05-03 01:55:00,North
102908,2023-10-17,2023-10-17 13:17:00,West
102909,2023-09-20,2023-09-20 15:45:00,West
102910,2023-01-02,2023-01-02 08:02:00,East
102911,2023-06-06,2023-06-06 12:39:00,East
102912,2023-12-09,2023-12-09 23:50:00,North
102913,2023-01-28,2023-01-28 04:59:00,East
102914,2023-10-10,2023-10-10 23:29:00,South
102915,2023-07-27,2023-07-27 07:38:00,North
102916,2023-05-15,2023-05-15 20:29:00,East
102917,2023-11-05,2023-11-05 11:23:00,South
102918,2023-11-25,2023-11-25 07:37:00,Central
102919,2023-01-09,2023-01-09 23:12:00,West
102920,2023-09-20,2023-09-20 08:34:00,East
102921,2023-09-01,2023-09-01 23:38:00,North
102922,2023-08-26,2023-08-26 20:35:00,North
102923,2023-10-14,2023-10-14 00:36:00,West
102924,2023-02-05,2023-02-05 21:13:00,East
102925,2023-04-28,2023-04-28 05:56:00,South
102926,2023-12-15,2023-12-15 11:07:00,Central
102927,2023-11-26,2023-11-26 08:23:00,East
102928,2023-07-10,2023-07-10 09:19:00,South
102929,2023-10-17,2023-10-17 15:04:00,South
102930,2023-07-28,2023-07-28 23:02:00,South
102931,2023-09-13,2023-09-13 23:20:00,West
102932,2023-04-18,2023-04-18 02:59:00,Central
102933,2023-07-09,2023-07-09 23:43:00,Central
102934,2023-10-28,2023-10-28 03:11:00,Central
102935,2023-04-05,2023-04-05 14:20:00,Central
102936,2023-03-19,2023-03-19 03:03:00,South
102937,2023-11-03,2023-11-03 17:32:00,West
102938,2023-05-22,2023-05-22 04:47:00,Central
102939,2023-03-26,2023-03-26 00:14:00,Central
102940,2023-05-31,2023-05-31 20:02:00,North
102941,2023-09-22,2023-09-22 03:02:00,West
102942,2023-11-06,2023-11-06 19:04:00,East
102943,2023-08-30,2023-08-30 19:54:00,South
102944,2023-01-14,2023-01-14 17:47:00,Central
102945,2023-05-28,2023-05-28 18:22:00,North
102946,2023-09-05,2023-09-05 13:02:00,Central
102947,2023-07-05,2023-07-05 09:02:00,East
102948,2023-11-23,2023-11-23 07:18:00,East
102949,2023-01-08,2023-01-08 00:58:00,South
102950,2023-01-04,2023-01-04 00:23:00,Central
102951,2023-06-12,2023-06-12 12:23:00,East
102952,2023-04-26,2023-04-26 02:50:00,Central
102953,2023-08-17,2023-08-17 18:11:00,South
102954,2023-05-10,2023-05-10 07:55:00,South
102955,2023-11-19,2023-11-19 05:17:00,South
102956,2023-12-14,2023-12-14 05:27:00,East
102957,2023-12-14,2023-12-14 22:13:00,West
102958,2023-02-05,2023-02-05 16:40:00,Central
102959,2023-11-11,2023-11-11 03:29:00,West
102960,2023-10-04,2023-10-04 03:42:00,North
102961,2023-03-31,2023-03-31 13:39:00,Central
102962,2023-06-14,2023-06-14 22:45:00,North
102963,2023-12-19,2023-12-19 19:52:00,North
102964,2023-03-17,2023-03-17 23:25:00,Central
102965,2023-12-17,2023-12-17 11:25:00,North
102966,2023-03-28,2023-03-28 06:58:00,West
102967,2023-11-26,2023-11-26 01:36:00,West
102968,2023-04-26,2023-04-26 01:11:00,North
102969,2023-04-17,2023-04-17 11:14:00,South
102970,2023-12-22,2023-12-22 10:08:00,East
102971,2023-07-28,2023-07-28 08:17:00,North
102972,2023-07-15,2023-07-15 04:11:00,South
102973,2023-12-07,2023-12-07 13:07:00,Central
102974,2023-12-20,2023-12-20 22:44:00,South
102975,2023-04-05,2023-04-05 07:08:00,Central
102976,2023-03-27,2023-03-27 05:57:00,North
