order_id,product_id,unit_price,quantity
105693,591797,373.57,1
105693,134848,537.58,2
105693,896270,648.44,2
105694,647654,329.0,4
105694,340098,447.03,3
105694,310436,296.22,5
105695,103736,760.93,1
105696,323016,411.42,1
105696,572994,548.5,2
105696,572994,800.68,4
105697,513418,133.32,1
105698,257146,492.63,2
105699,103736,646.38,5
105699,613608,224.63,1
105699,467525,289.99,1
105700,874812,744.83,5
105700,695926,322.6,4
105701,657579,659.49,1
105702,297266,496.22,1
105702,543513,315.99,1
105703,202715,422.45,2
105703,297266,77.44,4
105703,738390,503.63,3
105704,131542,128.35,2
105704,741835,784.26,2
105705,664634,503.6,1
105706,582219,540.8,3
105707,289459,257.73,5
105707,319527,773.14,1
105708,263679,754.92,1
105709,657152,325.88,1
105709,176656,271.41,2
105709,932952,54.41,3
105710,289459,560.06,1
105710,695926,436.05,2
105711,973291,535.89,1
105711,123191,587.7,1
105712,664634,98.08,1
105712,289459,653.06,1
105713,917641,97.94,1
105713,904976,635.74,1
105714,134761,489.54,1
105714,391708,258.2,1
105715,741835,625.32,4
105716,263679,225.57,4
105716,917641,933.79,1
105717,589456,298.5,1
105717,844672,664.98,3
105717,695926,619.39,1
105718,634777,247.23,1
105719,422552,936.72,1
105720,667650,555.44,4
105721,314921,904.51,1
105721,741835,792.87,1
105722,572994,419.97,4
105722,912354,888.18,5
105723,632686,771.94,1
105724,254410,828.21,2
105724,351367,515.93,3
105724,103736,490.21,1
105725,575961,378.99,1
105725,379582,440.13,1
105726,647654,437.73,1
105726,596545,515.3,2
105726,115348,315.49,1
105727,462550,886.62,2
105727,160732,387.53,1
105728,204293,686.97,2
105728,665639,301.11,1
105729,543513,900.63,1
105729,447288,903.49,1
105729,327670,494.32,3
105730,211520,727.44,1
105730,826219,206.15,3
105731,582219,101.12,5
105731,318514,184.22,1
105732,327670,273.57,2
105733,844672,469.98,1
105733,513418,793.4,1
105733,830396,890.37,2
105734,179932,327.32,1
105735,467525,762.36,1
105736,556364,861.16,2
105736,625107,133.37,1
105736,591797,353.31,1
105737,226632,177.62,1
105737,323016,201.63,4
105738,143527,308.37,2
105738,228776,802.93,1
105739,134761,865.06,1
105739,526783,215.46,1
105739,422552,953.58,2
105740,167392,421.78,1
105740,108796,144.21,1
105740,149774,313.72,1
105741,780063,619.71,1
105741,523098,747.33,1
105742,587281,902.4,1
105742,149774,544.1,1
105742,394868,81.4,4
105743,130198,644.9,3
105744,417528,266.56,1
105745,716660,472.26,3
105745,129553,712.97,1
105746,417009,300.81,1
105746,657152,846.97,1
105747,155861,514.28,1
105747,202715,564.4,1
105748,331204,984.03,2
105749,657152,451.47,4
105750,272383,292.15,1
105750,616207,126.25,2
105750,422552,701.99,1
105751,811207,466.35,3
105751,593117,829.25,1
105752,144818,167.56,1
105752,203454,947.92,1
105752,130198,314.23,2
105753,417009,695.6,3
105753,254410,836.03,1
105754,203454,488.07,2
105754,641411,537.54,1
105755,635769,394.83,1
105755,763628,344.86,2
105756,588836,667.9,1
105756,738390,225.28,1
105757,394868,315.79,3
105758,784362,50.31,1
105758,149774,235.24,1
105758,830396,140.87,4
105759,130198,110.79,2
105759,572994,59.38,3
105759,122121,783.09,2
105760,766294,520.47,5
105761,115348,801.03,2
105761,917641,227.58,1
105762,738390,982.57,2
105762,458363,691.71,2
105763,422552,657.1,2
105763,799380,807.8,2
105764,602517,377.83,1
105764,226632,884.41,1
105765,599381,641.87,3
105765,158033,798.8,2
105765,489295,816.63,1
105766,447726,610.77,1
105767,130969,234.51,2
105767,451956,810.52,3
105767,310436,93.97,3
105768,891289,382.47,1
105768,602517,361.16,1
105768,431976,954.28,1
105769,424718,818.0,5
105770,858357,868.89,3
105771,896270,103.97,3
105771,589456,503.5,2
105771,122121,337.36,1
105772,136788,993.74,2
105773,177733,492.06,1
105774,457848,473.75,2
105774,417009,163.7,2
105775,254410,730.67,4
105776,221626,927.6,4
105776,457848,674.11,1
105776,318514,143.93,1
105777,226632,106.94,2
105778,644730,157.43,1
105779,695926,185.55,4
105780,644730,563.15,2
105780,766294,476.74,1
105780,885901,601.46,1
105781,572994,671.75,2
105782,176656,826.64,1
105783,179932,324.31,1
105783,782729,207.91,4
105783,130198,315.07,1
105784,784425,779.23,2
105784,966126,444.87,2
105785,417009,724.14,1
105785,125748,481.77,2
105785,272383,421.6,2
105786,528608,795.87,3
105786,874812,680.71,1
105787,970718,608.75,2
105787,244547,752.81,1
105788,830396,261.79,4
105788,643168,348.81,1
105788,716660,718.88,3
105789,799380,954.3,2
105790,682453,729.03,2
105791,625107,706.82,1
105792,634777,840.11,1
105792,664634,801.02,1
105793,179932,435.62,1
105794,447726,484.14,1
105794,115684,605.32,2
105794,152243,513.05,2
105795,254410,507.51,1
105795,957598,652.7,5
105796,289459,282.64,1
105796,738390,147.86,2
105796,966126,659.95,1
105797,422552,305.25,4
105797,625107,71.02,2
105797,310436,753.39,3
105798,480254,459.95,1
105798,435530,213.37,2
105798,167392,326.24,2
105799,647421,224.16,1
105799,136788,275.44,5
105799,682453,660.17,2
105800,177733,972.93,3
105801,435530,787.08,1
105801,314921,942.41,1
105802,149774,432.71,1
105802,115684,723.98,1
105803,409067,162.02,2
105804,257146,567.36,1
105805,591797,134.23,1
105806,559463,503.52,3
105806,572994,548.6,4
105806,328679,840.02,1
105807,404100,779.95,3
105807,657579,633.13,2
105808,602517,688.03,4
105808,528608,768.05,2
105808,480254,723.12,2
105809,780063,683.58,2
105810,766294,109.66,3
105811,712158,825.62,4
105812,319527,605.84,2
105812,740474,871.63,1
105813,830396,334.27,1
105813,204293,632.91,1
105813,179507,931.02,3
105814,989365,663.3,1
105814,351367,104.03,2
105814,799380,602.73,2
105815,451956,983.81,1
105815,211520,425.5,1
105815,176656,579.24,1
105816,973291,762.36,3
105816,643168,393.28,3
105816,436470,502.41,3
105817,656573,348.24,2
105817,323016,709.66,1
105818,328679,644.39,1
105818,211520,614.77,2
105819,228776,639.5,3
105819,435530,648.86,1
105819,695926,591.58,1
105820,970718,421.38,1
105820,489295,868.1,5
105820,340098,326.38,1
105821,885901,408.82,1
105821,417528,392.11,4
105822,912354,740.11,3
105822,966126,768.01,4
105822,616207,149.63,4
105823,480254,563.11,1
105823,463028,137.83,2
105823,167392,291.69,1
105824,932387,429.49,1
105824,134848,696.52,1
105824,740474,442.03,1
105825,559463,74.46,2
105825,904976,246.52,3
105826,830396,314.47,4
105826,447288,724.64,1
105827,155861,585.96,5
105828,657579,50.32,1
105828,453516,855.85,2
105829,738390,940.45,1
105829,123191,680.89,2
105830,130198,65.46,1
105830,591797,323.92,3
105830,283803,795.43,2
105831,734159,853.36,2
105832,727865,427.94,4
105832,417528,581.36,1
105832,134848,413.22,1
105833,244547,460.85,3
105834,424718,191.38,3
105834,280162,686.59,2
105835,987911,158.54,1
105836,327418,660.7,1
105837,367952,835.76,3
105837,404100,272.53,2
105837,613608,845.46,1
105838,542696,759.16,4
105839,621298,400.65,1
105840,204293,64.7,2
105841,830396,79.24,1
105841,202715,931.23,2
105841,587281,310.24,2
105842,758294,126.02,2
105843,596545,577.8,2
105843,643168,124.68,2
105844,149774,275.76,2
105844,644730,55.94,1
105845,340098,704.67,1
105845,291116,258.14,3
105846,845820,708.6,1
105847,616207,434.55,2
105847,797959,519.31,2
105847,572994,912.01,2
105848,167392,667.93,1
105848,310436,549.51,1
105848,167392,341.17,1
105849,780063,181.31,2
105849,575961,75.23,2
105849,236141,103.28,4
105850,127005,500.41,3
105851,254410,930.23,2
105852,995677,584.79,2
105852,727865,400.59,2
105853,602517,761.19,2
105853,221626,518.18,2
105854,203454,330.28,4
105855,957598,810.54,2
105855,543513,59.81,3
105855,596545,95.53,1
105856,431976,529.3,1
105856,559463,590.49,1
105856,582219,434.84,2
105857,176656,993.78,2
105857,987911,274.56,2
105857,632686,710.52,2
105858,575961,193.98,1
105858,713622,536.08,3
105859,714157,908.66,3
105859,885901,513.06,4
105860,297266,620.75,1
105860,784362,444.62,1
105861,644730,720.93,1
105861,417528,52.75,1
105861,593117,903.38,2
105862,613608,190.11,2
105862,542696,657.77,1
105863,328679,613.63,2
105864,319527,191.15,2
105864,714157,766.83,4
105864,143527,864.11,1
105865,797959,868.6,1
105866,257146,356.02,1
105866,318514,525.04,1
105866,457848,556.28,2
105867,591797,747.46,1
105867,437577,146.47,1
105867,125748,391.17,3
105868,891289,287.45,1
105869,327418,441.22,3
105870,811207,753.77,2
105870,134848,294.99,3
105870,314921,446.11,2
105871,657579,349.15,2
105872,657579,817.41,4
105872,511087,513.49,1
105873,712158,184.62,2
105873,763628,888.97,1
105873,981997,157.42,1
105874,424718,110.15,3
105875,811207,551.04,2
105875,203454,414.82,1
105876,340098,312.56,3
105876,716660,263.11,3
105877,130198,978.32,1
105877,291116,685.06,3
105877,122121,219.08,1
105878,613608,925.68,1
105878,647654,759.2,1
105878,845820,919.22,1
105879,127005,434.05,3
105880,635769,355.93,3
105880,589456,807.99,2
105880,327670,953.65,1
105881,734159,144.44,1
105882,987911,955.56,1
105882,447288,816.84,5
105882,716660,335.57,1
105883,437577,135.62,2
105884,846554,325.41,1
105884,797959,387.43,1
105885,394174,924.25,1
105886,858357,382.66,2
105887,601115,643.49,2
105887,826219,900.72,1
105887,289459,692.27,1
105888,763628,391.87,3
105888,367952,808.52,1
105889,700732,406.01,2
105889,543513,273.61,1
105890,784362,896.0,1
105890,564853,175.76,4
105891,166402,527.73,1
105891,740474,584.86,1
105891,780063,515.81,1
105892,973291,322.27,1
105892,716660,251.19,1
105892,291116,964.93,1
105893,667650,867.75,3
105894,327418,940.68,2
105894,204220,478.05,2
105895,858357,218.44,5
105896,451956,951.02,1
105896,115348,53.51,2
105897,596545,713.7,2
105898,981997,950.58,1
105898,453516,341.45,1
105899,846554,992.04,1
105899,656573,978.56,1
105900,559463,465.45,4
105900,758294,509.53,3
105900,635769,349.02,3
105901,905146,539.47,4
105901,394868,191.53,2
105901,177733,123.92,2
105902,973291,431.57,1
105902,149774,436.67,3
105903,716660,292.25,3
105904,240196,439.64,2
105905,158033,831.16,1
105906,970718,689.64,1
105906,293073,860.18,2
105907,995677,717.79,3
105908,926868,930.14,1
105908,283803,254.8,1
105909,166402,164.04,1
105910,103736,252.73,1
105911,115348,151.21,2
105911,451956,400.77,3
105912,826219,236.49,2
105912,932952,356.64,2
105913,740474,792.89,4
105914,489295,702.25,2
105914,855760,72.4,1
105915,458363,607.2,3
105915,289459,88.79,1
105916,656573,143.96,2
105916,621860,516.88,4
105917,700732,159.97,2
105917,134848,742.38,1
105917,821570,940.97,4
105918,447726,949.26,3
105918,177733,904.43,3
105919,143527,338.92,4
105919,167392,960.52,2
105919,144818,919.56,1
105920,228776,409.04,2
105920,846554,286.56,1
105920,799380,448.97,2
105921,973291,150.98,1
105921,327418,630.35,4
105922,123191,728.64,1
105922,714157,474.42,2
105923,463028,840.55,1
105924,523098,705.85,1
105924,526783,571.39,2
105925,582936,104.13,2
105926,602517,235.17,5
105927,981997,204.63,3
105927,422552,797.52,3
105928,451956,544.6,1
105928,797959,781.8,4
105928,713451,941.5,2
105929,115348,354.86,1
105929,596545,176.21,1
105929,582219,587.32,5
105930,315487,855.02,4
105930,130198,475.1,2
105930,436470,484.08,1
105931,970718,939.57,2
105931,130969,393.76,4
105931,896270,152.06,1
105932,599381,385.0,1
105932,144818,553.62,2
105932,203454,138.13,1
105933,760381,572.23,2
105934,323016,244.18,1
105935,155861,937.7,3
105935,621860,208.3,1
105935,394174,912.83,3
105936,319527,329.03,2
105936,130198,54.1,2
105937,462550,522.11,4
105938,177733,141.99,1
105939,221626,451.61,1
105940,644730,191.06,2
105940,263679,679.91,5
105940,846554,234.37,2
105941,202715,185.46,1
105941,283621,109.16,1
105941,289459,980.64,3
105942,932952,476.81,2
105943,453516,261.95,1
105943,587281,345.29,3
105944,713622,487.75,3
105945,480254,745.08,1
105945,682453,711.27,5
105945,896270,290.84,2
105946,523098,534.21,1
105946,844672,771.2,2
105946,582219,363.23,2
105947,695926,420.38,2
105947,327670,324.96,1
105947,122121,842.82,1
105948,830396,451.92,4
105949,932952,290.6,4
105949,453516,726.36,2
105950,599381,124.89,2
105950,601115,832.11,1
105951,758294,779.48,1
105952,422552,860.68,1
105952,211520,542.19,3
105953,394868,691.17,1
105953,741835,606.38,3
105953,713622,954.31,1
105954,167392,268.54,2
105954,204220,126.93,2
105955,990634,819.21,5
105955,120672,152.62,1
105956,462550,920.66,2
105956,115348,134.5,1
105956,152243,367.85,3
105957,664634,271.39,3
105957,784425,51.06,4
105958,179507,789.94,1
105958,314921,951.48,2
105958,845820,835.03,1
105959,602517,730.92,1
105959,134761,618.42,1
105960,467894,921.46,2
105960,932952,560.44,4
105960,905146,355.05,1
105961,543513,501.32,4
105961,741835,177.57,3
105961,896270,455.48,2
105962,556364,963.4,2
105963,621298,296.54,1
105963,596545,525.03,1
105964,458263,926.67,5
105964,858212,980.84,2
105964,957598,596.27,4
105965,422552,368.45,2
105965,167392,535.13,1
105966,327670,513.79,1
105966,435530,502.86,2
105966,467525,475.97,3
105967,602517,739.73,1
105968,236141,302.2,2
105969,957598,897.64,2
105970,437577,624.77,1
105970,876627,587.01,5
105971,621298,379.1,1
105971,177733,520.79,1
105972,635769,436.83,2
105972,293073,599.49,2
105972,616207,923.59,1
105973,319527,217.2,1
105974,763628,598.39,1
105974,713451,552.34,3
105974,641411,949.54,1
105975,211520,849.3,2
105975,379582,168.11,1
105976,489295,845.07,1
105976,257146,353.46,2
105977,582219,230.27,1
105978,876627,175.78,3
105978,130969,59.16,1
105979,367952,116.56,3
105979,588836,201.13,2
105979,713451,517.91,1
105980,543513,500.08,2
105980,529557,743.56,4
105980,221626,425.78,2
105981,158033,508.67,1
105981,966126,383.4,1
105981,599381,549.92,1
105982,596545,772.67,3
105983,826219,699.06,1
105984,788175,993.55,3
105984,115348,668.69,1
105985,602517,532.46,3
105986,268844,417.18,2
105987,394868,615.98,2
105987,152243,554.65,3
105987,436470,371.44,1
105988,254410,771.4,1
105989,176656,714.32,4
105989,379582,541.6,1
105990,734159,589.85,3
105991,457848,794.49,1
105992,766294,62.9,2
105993,447726,960.12,3
105993,436470,154.54,2
105994,763628,203.63,2
105995,523098,177.76,2
105995,891289,646.98,3
105996,240196,469.0,3
105997,528608,150.36,2
105997,695926,520.37,3
105998,115348,94.91,2
105998,844672,230.28,1
105998,932387,385.87,2
105999,643168,453.55,2
105999,601115,472.73,3
106000,190530,653.12,1
106001,453516,199.71,1
106002,327418,810.56,5
106003,589456,152.23,2
106003,152243,855.53,4
106003,582936,703.88,2
106004,616207,860.13,1
106005,981997,168.53,2
106005,417528,454.81,4
106006,874812,341.31,2
106007,874326,808.03,4
106007,394174,406.6,2
106007,621860,460.49,2
106008,657152,305.36,1
106008,591797,406.98,1
106009,891289,605.01,1
106009,379582,664.6,1
106010,826219,265.3,1
106010,572994,139.84,1
106011,435530,52.92,5
106011,351367,431.01,3
106012,315487,578.81,1
106012,447288,752.26,1
106013,201111,902.28,1
106014,973291,778.61,2
106014,143527,831.76,3
106014,453516,636.65,2
106015,858212,535.48,2
106015,315487,429.32,1
106015,656573,799.23,1
106016,616207,931.36,3
106016,858212,241.47,5
106017,780063,450.42,2
106017,155861,811.15,2
106017,741835,482.16,1
106018,713622,488.43,1
106018,127005,117.6,3
106018,667650,225.02,4
106019,453516,139.95,2
106019,625107,127.72,1
106019,201111,494.16,2
106020,784362,510.56,3
106021,905146,855.45,1
106022,283803,83.57,4
106023,394868,287.69,4
106024,682453,731.1,2
106024,575961,663.8,3
106025,912354,439.69,4
106026,283803,959.76,3
106027,891289,485.13,2
106027,297266,436.02,4
106028,588836,997.35,3
106028,917641,152.43,1
106029,858357,710.18,1
106030,158033,598.4,1
106031,204293,293.39,2
106032,741835,702.69,1
106032,293073,91.86,2
106033,155861,341.03,1
106034,474362,71.56,5
106035,621860,81.24,1
106035,995677,603.22,3
106036,632686,227.45,3
106036,738390,781.12,5
106036,228776,416.92,3
106037,404100,559.53,1
106037,656573,702.25,1
106038,634777,624.42,1
106038,858357,91.75,3
106038,409067,695.12,1
106039,511087,628.77,4
106039,885901,795.11,2
106039,144818,90.75,1
106040,714157,547.84,1
106040,435530,788.33,1
106041,981997,981.51,4
106042,318514,243.55,4
106043,657579,910.12,1
106043,542696,634.22,5
106044,177733,744.57,3
106044,513418,751.55,2
106044,131542,553.33,2
106045,700732,93.1,2
106045,657152,182.23,1
106046,621860,623.1,4
106046,844672,870.41,1
106047,453516,269.33,2
106047,641411,765.89,2
106048,283803,269.97,1
106049,542696,689.79,3
106049,379582,145.54,2
106049,643168,57.59,1
106050,268844,340.24,2
106050,981997,606.57,2
106051,166402,393.73,1
106052,987911,193.01,2
106052,136788,50.85,1
106052,582219,665.76,3
106053,788175,967.32,3
106054,556364,313.16,2
106055,204293,792.79,3
106055,351367,809.07,1
106055,283621,166.97,3
106056,543513,672.78,1
106056,700732,881.21,2
106057,130198,755.68,4
106058,874812,147.98,2
106058,221626,776.99,2
106059,201111,625.01,2
106060,417009,786.9,2
106060,179932,77.27,3
106061,644730,524.23,1
106062,797959,209.27,1
106062,115684,363.75,2
106063,760381,458.33,1
106064,990634,443.22,1
106065,254410,164.49,2
106065,591797,634.26,1
106065,340098,158.83,4
106066,973291,857.12,1
106066,599381,472.35,1
106066,203454,860.84,4
106067,297266,853.6,2
106067,367952,697.91,2
106068,625107,304.18,2
106068,131542,733.18,2
106069,115684,179.7,2
106069,695926,265.62,1
106069,758294,330.9,1
106070,926868,167.83,4
106070,556364,388.73,1
106070,714157,762.62,3
106071,462550,604.79,1
106072,283621,717.01,3
106073,422552,673.76,1
106073,155861,688.13,3
106073,580730,897.43,1
106074,973291,274.42,1
106074,529557,492.35,2
106075,152243,195.04,2
106075,904976,763.44,1
106076,283803,751.39,1
106077,480254,885.89,1
106078,176656,870.52,2
106079,417009,552.01,2
106079,741835,469.76,3
106080,874812,303.82,3
106080,144818,656.76,2
106081,367952,735.1,4
106082,987911,591.44,3
106082,108796,363.0,2
106082,431976,398.14,2
106083,202715,770.57,1
106083,431976,912.18,1
106084,601115,235.0,1
106085,319527,963.51,2
106085,529557,691.0,5
106086,160732,122.97,2
106086,437577,807.81,3
106087,315187,584.14,2
106087,257146,716.25,5
106087,874326,490.66,2
106088,799380,558.07,1
106088,244547,678.86,1
106088,202715,748.46,1
106089,268844,517.74,5
106090,221626,516.8,2
106090,989365,896.56,1
106091,621298,445.97,1
106091,596545,366.74,1
106092,917641,266.5,2
106092,244547,776.3,1
106092,457848,335.36,2
106093,201111,995.97,1
106093,821570,105.67,3
106094,529557,762.3,1
106094,319527,808.59,3
106094,122121,739.62,5
106095,417009,154.24,1
106095,564853,561.1,2
106096,103736,110.64,3
106096,327418,64.12,1
106096,788175,673.94,2
106097,272383,897.49,2
106097,136788,650.42,2
106097,254410,968.91,1
106098,315487,412.27,2
106098,254410,820.96,4
106099,714157,491.46,2
106100,543513,271.28,1
106101,160732,625.63,2
106102,588836,800.16,1
106102,327418,682.74,1
106102,291116,88.21,2
106103,593117,840.6,4
106103,763628,600.54,2
106103,647421,500.76,1
106104,589456,637.95,1
106105,458263,241.75,2
106105,176656,526.62,1
106105,417528,504.2,1
106106,134848,68.31,1
106106,314921,311.07,3
106107,591797,350.18,3
106108,844672,873.53,1
106109,257146,102.91,4
106109,542696,733.2,2
106109,657152,803.54,2
106110,564853,685.23,1
106110,912354,270.69,3
106110,616207,71.34,4
106111,123191,581.42,5
106111,123191,761.02,2
106112,131542,353.38,1
106113,447726,752.72,1
106114,855760,593.91,1
106114,599381,815.69,2
106114,846554,914.41,1
106115,404100,507.07,1
106115,190530,95.0,1
106116,327670,355.4,4
106116,404100,910.32,2
106117,204293,480.9,3
106118,621860,858.42,4
106118,601115,567.25,1
106118,891289,94.5,1
106119,437577,460.09,2
106120,204293,848.46,3
106120,125748,286.24,2
106121,513418,892.6,2
106122,226632,272.24,2
106122,714157,691.81,2
106123,995677,706.2,3
106124,763628,394.21,1
106124,526783,908.01,4
106124,874326,998.28,5
106125,995677,117.01,1
106125,327418,312.1,1
106125,874812,924.27,3
106126,523098,398.98,1
106126,990634,213.65,1
106127,370119,592.38,2
106128,123191,553.41,2
106128,523098,103.83,1
106129,179932,581.45,2
106130,424718,740.51,2
106130,130198,722.26,2
106131,417009,712.24,1
106131,447288,464.61,3
106132,970718,75.64,2
106132,125748,409.87,1
106132,474362,291.89,4
106133,134761,922.14,1
106133,254410,690.22,1
106134,458263,135.8,1
106135,436470,470.64,4
106135,144818,696.7,1
106135,714157,417.36,1
106136,602517,863.85,1
106137,635769,709.37,1
106137,453516,144.65,2
106138,858212,474.23,3
106138,667650,148.47,1
106138,855760,447.21,5
106139,647421,951.02,1
106139,201111,219.72,2
106140,370119,711.53,1
106140,203454,460.34,2
106140,932952,63.81,1
106141,667650,448.87,2
106142,616207,807.14,1
106142,727865,914.51,2
106143,891289,577.56,1
106144,989365,279.56,1
106145,572994,956.22,3
106145,202715,870.31,1
106145,131542,475.21,1
106146,155861,977.63,2
106147,647421,652.17,1
106148,588836,801.57,3
106149,129553,991.24,1
106150,811207,296.94,1
106151,559463,314.95,1
106152,293073,394.08,4
106152,394868,261.97,1
106153,995677,433.46,2
106153,784425,409.38,4
106154,591797,332.25,2
106154,973291,645.12,1
106155,351367,210.45,3
106155,201111,63.16,3
106155,700732,834.46,5
106156,226632,481.21,1
106157,127005,735.17,1
106157,474362,522.39,1
106157,588836,369.9,3
106158,782729,330.69,1
106158,351367,612.44,3
106158,179507,794.49,1
106159,580730,371.92,3
106159,758294,152.31,1
106159,712158,50.45,4
106160,226632,562.79,2
106160,826219,331.21,2
106161,327670,389.79,5
106161,422552,916.76,1
106162,513418,805.81,5
106163,885901,820.08,1
106164,190530,697.33,4
106164,391708,857.65,3
106165,115684,938.34,2
106165,272383,988.61,2
106165,874812,435.19,2
106166,896270,419.81,1
106166,240196,319.33,4
106166,202715,799.41,2
106167,855119,896.71,2
106168,268844,173.93,2
106169,130198,988.89,1
106169,463028,792.55,2
106169,166402,574.71,1
106170,644730,825.27,1
106171,588836,296.06,2
106171,858212,928.32,2
106171,811207,737.75,3
106172,314921,817.92,2
106172,647421,679.24,5
106173,323016,161.33,3
106173,905146,895.17,1
106173,351367,365.29,5
106174,973291,164.6,1
106175,323016,710.97,3
106176,257146,475.49,3
106177,891289,626.43,1
106178,513418,84.31,1
106179,511087,641.04,2
106179,713622,522.51,3
106179,458363,465.33,2
106180,115348,710.32,1
106180,799380,91.85,1
106180,417528,245.99,5
106181,268844,826.55,2
106181,550857,838.32,4
106181,202715,253.91,1
106182,844672,172.03,1
106183,664634,539.19,2
106183,391708,722.65,2
106184,664634,994.76,1
106184,391708,318.04,2
106184,713622,618.52,4
106185,152243,789.32,4
106185,474362,581.49,4
106185,788175,309.81,2
106186,599381,654.39,1
106186,125748,831.08,2
106187,575961,519.02,3
106188,422552,381.9,4
106188,457848,667.31,1
106189,351367,290.02,1
106189,351367,200.72,1
106190,108796,156.36,3
106190,529557,932.71,1
106191,177733,538.26,3
106191,926868,925.03,2
106192,712158,183.83,1
106193,858212,827.32,2
106194,323016,897.39,2
106194,587281,925.14,2
106195,601115,989.81,3
106196,108796,804.73,1
106197,788175,475.1,3
106197,436470,833.77,5
106198,254410,277.59,4
106198,634777,719.94,1
106198,621860,440.65,1
106199,830396,939.19,1
106199,272383,174.59,4
106199,641411,564.77,3
106200,367952,703.17,1
106201,129553,111.72,4
106201,144818,873.9,2
106202,370119,667.19,5
106202,667650,784.35,3
106203,221626,182.09,1
106203,591797,741.74,1
106204,587281,505.96,2
106204,480254,930.54,4
106205,572994,127.96,2
106205,394868,650.9,4
106206,480254,799.92,2
106206,621860,779.44,2
106207,632686,358.31,1
106208,125748,754.59,2
106208,204220,116.89,2
106209,665639,687.31,1
106209,431976,939.55,1
106210,714157,870.67,1
106210,932952,799.2,5
106211,417009,393.78,3
106212,204293,295.79,1
106212,177733,858.16,1
106213,874812,235.04,4
106214,511087,257.2,3
106214,417528,857.71,2
106214,932952,518.21,2
106215,115348,797.73,1
106215,912354,486.81,2
106216,844672,712.99,2
106217,319527,359.75,1
106217,458363,777.86,1
106217,127005,988.56,2
106218,874326,622.77,4
106218,784425,269.75,3
106219,667650,131.94,1
106219,340098,155.11,2
106219,204220,945.48,2
106220,811207,760.26,2
106221,647654,513.25,1
106222,436470,198.14,1
106222,912354,749.32,3
106222,409067,664.45,1
106223,830396,580.13,1
106223,845820,390.01,4
106224,226632,623.04,2
106224,115348,971.85,1
106225,467894,529.84,2
106225,424718,848.82,4
106226,289459,563.39,2
106226,228776,429.32,4
106227,134761,551.92,1
106227,103736,883.02,2
106228,123191,805.47,1
106228,190530,774.08,4
106229,424718,477.23,3
106230,528608,335.3,1
106231,844672,397.36,2
106231,314921,160.73,3
106232,550857,300.73,4
106232,152243,92.59,2
106233,874812,519.38,3
106233,912354,444.63,1
106233,315487,721.92,1
106234,788175,631.54,2
106234,855760,396.44,5
106234,784425,441.51,4
106235,634777,551.64,1
106235,467894,887.3,1
106236,970718,970.48,2
106236,458263,428.0,1
106236,966126,240.26,2
106237,957598,447.82,2
106237,228776,605.57,1
106238,328679,166.3,2
106238,158033,202.54,4
106239,758294,951.44,1
106239,550857,63.89,3
106240,644730,852.72,1
106240,236141,733.25,4
106241,143527,605.85,1
106242,103736,424.72,5
106243,131542,421.15,1
106244,526783,92.29,4
106245,788175,838.32,5
106245,318514,743.31,2
106245,351367,824.33,2
106246,115684,864.48,2
106246,458363,64.41,1
106246,340098,403.98,3
106247,874812,533.26,1
106248,713622,940.66,2
106248,582219,285.09,3
106249,451956,675.95,1
106249,665639,342.53,4
106250,844672,930.78,1
106250,129553,894.38,1
106250,480254,225.01,3
106251,134761,420.11,4
106251,431976,514.75,3
106251,593117,954.59,3
106252,542696,156.5,1
106252,254410,910.63,2
106252,155861,959.97,4
106253,713451,654.72,2
106253,811207,362.49,4
106253,289459,103.33,3
106254,970718,177.36,1
106254,417528,618.14,5
106255,310436,816.02,5
106256,912354,290.27,1
106256,788175,216.78,1
106256,462550,573.0,1
106257,989365,932.74,4
106257,424718,286.35,3
106257,331204,944.41,5
106258,973291,285.58,3
106258,995677,374.44,5
106259,462550,966.87,1
106259,550857,827.13,2
106260,734159,385.65,3
106260,327670,644.22,2
106261,528608,655.98,1
106261,130969,742.55,1
106261,436470,745.26,3
106262,152243,160.57,2
106262,582219,713.66,3
106263,891289,809.57,1
106264,127005,994.08,2
106264,641411,57.27,3
106264,136788,980.42,1
106265,700732,828.41,5
106265,528608,719.04,2
106266,811207,127.55,1
106266,855760,120.8,1
106267,575961,361.9,2
106267,644730,660.22,3
106267,799380,766.12,2
106268,644730,741.64,1
106269,120672,861.08,2
106270,103736,86.64,4
106271,587281,223.46,4
106272,695926,124.36,2
106272,858357,865.13,1
106272,202715,869.36,3
106273,221626,804.22,4
106273,932387,184.04,2
106274,122121,327.39,1
106275,226632,251.33,2
106276,564853,678.44,1
106277,990634,435.38,2
106277,904976,550.07,1
106277,289459,494.86,1
106278,582936,107.53,4
106279,616207,831.58,1
106279,957598,935.07,1
106280,328679,824.31,1
106280,340098,434.81,1
106281,323016,153.34,1
106281,643168,251.19,4
106281,158033,202.51,1
106282,970718,82.85,1
106282,283621,83.48,2
106283,467894,640.85,3
106283,453516,437.97,3
106284,268844,444.09,1
106284,315187,558.13,1
106285,511087,545.81,1
106286,602517,263.69,3
106287,990634,809.27,4
106287,467894,500.7,2
106287,457848,81.9,5
106288,125748,770.92,3
106288,394868,857.79,3
106288,467894,152.19,3
106289,291116,646.02,1
106290,647654,864.69,3
106290,657579,568.05,1
106291,474362,269.2,2
106292,103736,265.79,2
106293,664634,983.38,2
