order_id,product_id,quantity,unit_price,order_date,delivery_time,area
101480,417528,1,553.89,2023-02-01,2023-02-01 16:23:00,SW Sacramento
104630,740474,1,543.99,2023-03-31,2023-03-31 08:21:00,South Land
101754,575961,2,525.87,2023-02-21,2023-02-21 11:39:00,Cal Expo
101757,926868,1,551.6,2023-05-11,2023-05-11 08:21:00,North Sacramento
102714,740474,4,543.99,2023-12-06,2023-12-06 17:59:00,Oak Park
102037,221626,2,523.0,2023-06-01,2023-06-01 04:30:00,Upper Land
100365,656573,2,569.62,2023-10-11,2023-10-11 07:20:00,North Sacramento
104349,417009,2,526.62,2023-06-29,2023-06-29 22:31:00,West Sacramento
104759,457848,2,542.22,2023-06-06,2023-06-06 09:45:00,Oak Park
103979,391708,2,506.63,2023-05-08,2023-05-08 16:32:00,SW Sacramento
101055,799380,1,519.76,2023-08-24,2023-08-24 07:55:00,Midtown
100079,782729,4,505.21,2023-08-05,2023-08-05 14:11:00,Midtown
104732,575961,4,525.87,2023-08-28,2023-08-28 12:32:00,Upper Land
104262,876627,2,530.95,2023-07-15,2023-07-15 10:26:00,Oak Park
104111,876627,1,530.95,2023-09-14,2023-09-14 04:36:00,North Sacramento
101715,240196,1,553.62,2023-04-12,2023-04-12 12:21:00,North Sacramento
100610,221626,3,523.0,2023-11-17,2023-11-17 10:53:00,West Sacramento
102913,221626,1,523.0,2023-01-28,2023-01-28 04:59:00,West Sacramento
104080,741835,2,498.96,2023-08-10,2023-08-10 23:29:00,West Sacramento
104933,457848,4,542.22,2023-05-29,2023-05-29 01:18:00,Oak Park
102880,457848,1,542.22,2023-01-26,2023-01-26 02:24:00,Cal Expo
100126,855119,1,521.02,2023-05-27,2023-05-27 13:31:00,South Natomas
100111,966126,2,518.99,2023-05-02,2023-05-02 00:08:00,Oak Park
102392,656573,2,569.62,2023-03-21,2023-03-21 11:45:00,Oak Park
103389,846554,1,513.8,2023-06-16,2023-06-16 08:09:00,Midtown
101709,221626,1,523.0,2023-03-14,2023-03-14 05:41:00,Upper Land
102934,417528,1,553.89,2023-10-28,2023-10-28 03:11:00,West Sacramento
101235,417009,2,526.62,2023-08-29,2023-08-29 17:16:00,West Sacramento
101624,221626,1,523.0,2023-02-26,2023-02-26 10:55:00,Cal Expo
104659,221626,1,523.0,2023-01-13,2023-01-13 13:57:00,Upper Land
103703,782729,2,505.21,2023-10-09,2023-10-09 11:04:00,West Sacramento
101233,542696,1,493.61,2023-04-19,2023-04-19 17:29:00,South Land
102246,457848,3,542.22,2023-03-15,2023-03-15 16:29:00,SW Sacramento
101485,203454,3,515.54,2023-04-20,2023-04-20 09:35:00,Oak Park
104862,656573,1,569.62,2023-07-24,2023-07-24 10:49:00,Upper Land
103418,129553,2,570.14,2023-01-19,2023-01-19 11:16:00,West Sacramento
100635,799380,4,519.76,2023-05-12,2023-05-12 18:10:00,South Natomas
104208,876627,2,530.95,2023-12-07,2023-12-07 04:40:00,Upper Land
101287,457848,2,542.22,2023-03-21,2023-03-21 16:48:00,Oak Park
101675,846554,2,513.8,2023-08-04,2023-08-04 10:02:00,South Land
102852,926868,1,551.6,2023-12-31,2023-12-31 19:37:00,North Sacramento
103344,391708,4,506.63,2023-09-02,2023-09-02 15:34:00,Midtown
103079,656573,4,569.62,2023-07-13,2023-07-13 12:19:00,Upper Land
101012,357966,2,527.95,2023-06-27,2023-06-27 01:45:00,West Sacramento
102541,542696,1,493.61,2023-03-19,2023-03-19 09:11:00,South Natomas
102434,741835,1,498.96,2023-11-09,2023-11-09 19:32:00,South Land
101065,417528,1,553.89,2023-06-28,2023-06-28 07:31:00,Cal Expo
101803,424718,5,510.4,2023-10-25,2023-10-25 14:30:00,South Land
101540,357966,4,527.95,2023-06-02,2023-06-02 20:10:00,SW Sacramento
100871,203454,1,515.54,2023-08-26,2023-08-26 16:40:00,West Sacramento
103798,240196,1,553.62,2023-05-01,2023-05-01 06:57:00,Upper Land
104697,129553,3,570.14,2023-08-15,2023-08-15 10:37:00,SW Sacramento
104934,221626,1,523.0,2023-01-19,2023-01-19 22:21:00,Cal Expo
101350,417009,1,526.62,2023-09-05,2023-09-05 18:16:00,Upper Land
103085,240196,2,553.62,2023-07-10,2023-07-10 14:53:00,North Sacramento
103503,417528,2,553.89,2023-01-24,2023-01-24 15:34:00,North Sacramento
104533,799380,2,519.76,2023-01-11,2023-01-11 11:18:00,South Natomas
100637,799380,1,519.76,2023-09-17,2023-09-17 16:40:00,Cal Expo
102209,966126,2,518.99,2023-03-16,2023-03-16 12:24:00,North Sacramento
101928,457848,1,542.22,2023-12-27,2023-12-27 04:43:00,West Sacramento
102872,966126,1,518.99,2023-11-25,2023-11-25 21:28:00,Upper Land
100829,799380,2,519.76,2023-02-21,2023-02-21 19:12:00,Midtown
100327,457848,2,542.22,2023-01-14,2023-01-14 03:26:00,Upper Land
103896,417528,2,553.89,2023-05-01,2023-05-01 04:06:00,Upper Land
104938,391708,2,506.63,2023-12-07,2023-12-07 10:54:00,West Sacramento
104773,799380,1,519.76,2023-11-21,2023-11-21 21:08:00,Upper Land
103653,357966,2,527.95,2023-08-01,2023-08-01 14:48:00,West Sacramento
102306,417009,3,526.62,2023-01-10,2023-01-10 19:05:00,North Sacramento
104908,391708,2,506.63,2023-01-12,2023-01-12 15:10:00,North Sacramento
101137,644730,3,544.37,2023-06-28,2023-06-28 07:49:00,Cal Expo
104837,221626,1,523.0,2023-11-23,2023-11-23 17:04:00,Midtown
103762,424718,2,510.4,2023-04-28,2023-04-28 23:14:00,Upper Land
103844,575961,1,525.87,2023-05-27,2023-05-27 00:26:00,Midtown
100426,542696,1,493.61,2023-11-25,2023-11-25 17:45:00,West Sacramento
104763,799380,2,519.76,2023-11-03,2023-11-03 12:59:00,Cal Expo
104477,203454,3,515.54,2023-10-09,2023-10-09 02:44:00,West Sacramento
103199,741835,2,498.96,2023-09-30,2023-09-30 16:11:00,North Sacramento
100899,240196,1,553.62,2023-11-08,2023-11-08 06:16:00,West Sacramento
102025,457848,1,542.22,2023-08-05,2023-08-05 22:21:00,Upper Land
104864,293073,4,537.53,2023-01-19,2023-01-19 22:21:00,South Land
103553,357966,1,527.95,2023-02-25,2023-02-25 03:12:00,South Land
100377,799380,2,519.76,2023-08-10,2023-08-10 07:49:00,SW Sacramento
102890,656573,1,569.62,2023-01-09,2023-01-09 17:13:00,South Land
100676,855119,1,521.02,2023-12-12,2023-12-12 07:27:00,Upper Land
102219,876627,3,530.95,2023-05-25,2023-05-25 20:08:00,Upper Land
101238,799380,1,519.76,2023-02-28,2023-02-28 03:47:00,North Sacramento
102236,644730,4,544.37,2023-02-12,2023-02-12 02:07:00,North Sacramento
101869,855119,3,521.02,2023-08-09,2023-08-09 13:34:00,Midtown
102163,240196,1,553.62,2023-04-09,2023-04-09 07:28:00,Oak Park
104403,966126,1,518.99,2023-03-26,2023-03-26 05:00:00,Oak Park
104840,417009,1,526.62,2023-07-27,2023-07-27 02:50:00,Cal Expo
104677,357966,1,527.95,2023-05-29,2023-05-29 06:04:00,Cal Expo
100595,391708,1,506.63,2023-11-20,2023-11-20 16:24:00,Upper Land
100005,846554,2,513.8,2023-07-12,2023-07-12 01:52:00,West Sacramento
104688,457848,1,542.22,2023-04-21,2023-04-21 15:39:00,Upper Land
104435,542696,1,493.61,2023-10-31,2023-10-31 14:47:00,South Natomas
104238,846554,2,513.8,2023-02-07,2023-02-07 23:33:00,Upper Land
101312,240196,3,553.62,2023-04-04,2023-04-04 05:11:00,SW Sacramento
100357,424718,5,510.4,2023-09-07,2023-09-07 14:56:00,North Sacramento
104567,966126,1,518.99,2023-02-03,2023-02-03 13:07:00,Midtown
100042,740474,1,543.99,2023-02-05,2023-02-05 02:35:00,Oak Park
104304,424718,1,510.4,2023-10-30,2023-10-30 23:53:00,Oak Park
100383,417528,4,553.89,2023-10-01,2023-10-01 13:05:00,SW Sacramento
103818,203454,2,515.54,2023-05-08,2023-05-08 00:21:00,South Natomas
101333,799380,4,519.76,2023-07-18,2023-07-18 12:56:00,Oak Park
101519,542696,1,493.61,2023-11-01,2023-11-01 15:57:00,South Natomas
100293,357966,4,527.95,2023-02-13,2023-02-13 02:15:00,West Sacramento
101133,120672,2,513.91,2023-02-04,2023-02-04 03:34:00,Cal Expo
100213,357966,1,527.95,2023-02-28,2023-02-28 03:05:00,Oak Park
100332,926868,1,551.6,2023-06-15,2023-06-15 18:55:00,North Sacramento
101124,741835,1,498.96,2023-06-28,2023-06-28 04:01:00,Cal Expo
102616,391708,1,506.63,2023-08-03,2023-08-03 02:35:00,Midtown
103837,129553,1,570.14,2023-07-31,2023-07-31 08:54:00,Midtown
101448,782729,1,505.21,2023-04-23,2023-04-23 01:51:00,Cal Expo
100801,391708,2,506.63,2023-03-05,2023-03-05 22:04:00,South Land
103151,391708,4,506.63,2023-05-01,2023-05-01 00:54:00,Oak Park
102408,203454,2,515.54,2023-10-12,2023-10-12 08:34:00,Upper Land
102250,120672,3,513.91,2023-02-20,2023-02-20 18:34:00,Upper Land
104476,740474,1,543.99,2023-03-18,2023-03-18 07:01:00,Midtown
103294,203454,3,515.54,2023-03-19,2023-03-19 12:19:00,Cal Expo
104164,457848,1,542.22,2023-09-10,2023-09-10 00:51:00,West Sacramento
100079,740474,1,543.99,2023-08-05,2023-08-05 14:11:00,Midtown
103718,855119,1,521.02,2023-06-06,2023-06-06 11:21:00,Upper Land
104279,391708,1,506.63,2023-02-28,2023-02-28 22:48:00,Upper Land
102443,782729,3,505.21,2023-07-26,2023-07-26 14:46:00,North Sacramento
101843,542696,2,493.61,2023-03-07,2023-03-07 10:14:00,West Sacramento
101766,240196,2,553.62,2023-12-06,2023-12-06 16:16:00,West Sacramento
100160,424718,4,510.4,2023-06-08,2023-06-08 14:02:00,SW Sacramento
102321,417528,5,553.89,2023-12-08,2023-12-08 19:29:00,South Land
101880,926868,2,551.6,2023-02-15,2023-02-15 08:10:00,Upper Land
100347,644730,4,544.37,2023-11-20,2023-11-20 03:05:00,Cal Expo
103090,656573,3,569.62,2023-12-03,2023-12-03 04:40:00,Oak Park
100284,846554,2,513.8,2023-06-27,2023-06-27 19:44:00,Oak Park
100218,417009,1,526.62,2023-11-04,2023-11-04 17:16:00,Cal Expo
104569,120672,2,513.91,2023-09-01,2023-09-01 23:28:00,Midtown
103250,457848,1,542.22,2023-07-04,2023-07-04 17:25:00,North Sacramento
102394,203454,2,515.54,2023-08-14,2023-08-14 20:50:00,Midtown
103313,741835,2,498.96,2023-04-22,2023-04-22 01:37:00,North Sacramento
103069,575961,4,525.87,2023-01-13,2023-01-13 13:15:00,SW Sacramento
100944,855119,2,521.02,2023-12-22,2023-12-22 18:40:00,Oak Park
100321,129553,3,570.14,2023-08-19,2023-08-19 02:55:00,Midtown
103684,926868,1,551.6,2023-08-21,2023-08-21 15:57:00,North Sacramento
104303,846554,3,513.8,2023-01-26,2023-01-26 04:50:00,Upper Land
102514,846554,1,513.8,2023-05-28,2023-05-28 05:28:00,South Land
102462,417528,1,553.89,2023-10-12,2023-10-12 17:19:00,Oak Park
100690,876627,2,530.95,2023-06-30,2023-06-30 04:49:00,Cal Expo
104596,876627,3,530.95,2023-07-17,2023-07-17 08:34:00,South Natomas
102411,417528,2,553.89,2023-06-20,2023-06-20 06:19:00,West Sacramento
101963,391708,2,506.63,2023-07-13,2023-07-13 13:17:00,Midtown
100794,221626,4,523.0,2023-02-27,2023-02-27 21:16:00,Upper Land
103297,542696,2,493.61,2023-06-08,2023-06-08 03:06:00,Cal Expo
104205,782729,1,505.21,2023-06-05,2023-06-05 20:39:00,Midtown
102122,357966,4,527.95,2023-09-29,2023-09-29 05:14:00,Midtown
103711,575961,1,525.87,2023-11-27,2023-11-27 01:41:00,North Sacramento
104560,799380,1,519.76,2023-11-27,2023-11-27 20:03:00,South Land
104132,129553,1,570.14,2023-03-19,2023-03-19 05:47:00,South Natomas
100018,542696,1,493.61,2023-03-23,2023-03-23 19:05:00,Midtown
101409,740474,1,543.99,2023-08-22,2023-08-22 06:53:00,West Sacramento
100565,424718,1,510.4,2023-02-18,2023-02-18 14:19:00,Upper Land
100525,855119,3,521.02,2023-12-31,2023-12-31 20:04:00,South Natomas
104629,740474,2,543.99,2023-08-09,2023-08-09 11:47:00,South Land
100828,542696,2,493.61,2023-04-05,2023-04-05 22:52:00,North Sacramento
104364,357966,2,527.95,2023-08-09,2023-08-09 14:12:00,South Natomas
103683,357966,2,527.95,2023-11-26,2023-11-26 16:04:00,South Land
104498,120672,2,513.91,2023-08-05,2023-08-05 06:50:00,Upper Land
103316,542696,1,493.61,2023-07-16,2023-07-16 20:08:00,South Land
103034,240196,3,553.62,2023-01-09,2023-01-09 21:21:00,South Natomas
100823,391708,1,506.63,2023-10-20,2023-10-20 05:35:00,West Sacramento
100126,424718,2,510.4,2023-05-27,2023-05-27 13:31:00,South Natomas
100561,656573,2,569.62,2023-10-07,2023-10-07 04:08:00,Midtown
102327,966126,3,518.99,2023-09-03,2023-09-03 19:28:00,Midtown
102734,417528,1,553.89,2023-10-25,2023-10-25 16:11:00,SW Sacramento
103361,740474,3,543.99,2023-12-04,2023-12-04 06:37:00,SW Sacramento
102391,855119,4,521.02,2023-03-17,2023-03-17 00:09:00,SW Sacramento
100610,799380,1,519.76,2023-11-17,2023-11-17 10:53:00,West Sacramento
101699,221626,2,523.0,2023-12-22,2023-12-22 18:53:00,Oak Park
100714,740474,2,543.99,2023-12-01,2023-12-01 03:00:00,Oak Park
101700,240196,1,553.62,2023-12-29,2023-12-29 12:23:00,Midtown
103960,357966,1,527.95,2023-08-21,2023-08-21 04:23:00,North Sacramento
100075,457848,3,542.22,2023-09-19,2023-09-19 10:42:00,Cal Expo
102567,357966,2,527.95,2023-04-02,2023-04-02 01:01:00,North Sacramento
100729,293073,1,537.53,2023-03-19,2023-03-19 22:52:00,Oak Park
103325,740474,1,543.99,2023-11-23,2023-11-23 00:35:00,Cal Expo
104491,391708,1,506.63,2023-11-28,2023-11-28 19:40:00,Upper Land
100204,293073,5,537.53,2023-07-19,2023-07-19 12:19:00,SW Sacramento
102754,203454,1,515.54,2023-09-24,2023-09-24 20:04:00,Midtown
103407,221626,1,523.0,2023-10-08,2023-10-08 01:50:00,Upper Land
104101,357966,1,527.95,2023-04-27,2023-04-27 20:33:00,North Sacramento
100949,876627,1,530.95,2023-06-16,2023-06-16 06:44:00,Cal Expo
102636,966126,1,518.99,2023-07-10,2023-07-10 12:11:00,South Land
103349,782729,3,505.21,2023-01-13,2023-01-13 05:58:00,North Sacramento
100301,129553,1,570.14,2023-03-28,2023-03-28 08:20:00,Midtown
101209,357966,4,527.95,2023-02-08,2023-02-08 02:15:00,North Sacramento
102931,876627,3,530.95,2023-09-13,2023-09-13 23:20:00,Cal Expo
104195,782729,1,505.21,2023-10-25,2023-10-25 10:13:00,South Land
101189,457848,1,542.22,2023-04-06,2023-04-06 04:59:00,South Land
100602,656573,1,569.62,2023-05-06,2023-05-06 00:26:00,Upper Land
101007,876627,2,530.95,2023-11-15,2023-11-15 20:40:00,Oak Park
103219,799380,3,519.76,2023-08-09,2023-08-09 15:32:00,South Natomas
101613,417009,5,526.62,2023-05-10,2023-05-10 14:48:00,West Sacramento
104652,740474,2,543.99,2023-09-28,2023-09-28 10:02:00,Upper Land
100249,417009,3,526.62,2023-08-04,2023-08-04 03:42:00,South Natomas
104867,424718,2,510.4,2023-11-02,2023-11-02 11:14:00,South Natomas
102585,575961,4,525.87,2023-10-30,2023-10-30 05:43:00,Midtown
104298,740474,3,543.99,2023-02-23,2023-02-23 23:02:00,Oak Park
100904,391708,3,506.63,2023-02-27,2023-02-27 13:23:00,Oak Park
104888,120672,1,513.91,2023-11-26,2023-11-26 12:56:00,SW Sacramento
101342,926868,3,551.6,2023-10-23,2023-10-23 15:48:00,Midtown
101908,203454,1,515.54,2023-02-26,2023-02-26 13:22:00,SW Sacramento
104052,417528,2,553.89,2023-02-26,2023-02-26 12:01:00,South Natomas
101892,417528,1,553.89,2023-10-03,2023-10-03 19:53:00,SW Sacramento
101806,966126,2,518.99,2023-07-04,2023-07-04 22:00:00,Oak Park
101906,782729,2,505.21,2023-03-24,2023-03-24 19:54:00,Oak Park
104801,357966,4,527.95,2023-04-03,2023-04-03 17:20:00,West Sacramento
103842,203454,1,515.54,2023-09-12,2023-09-12 03:17:00,SW Sacramento
102710,644730,2,544.37,2023-08-05,2023-08-05 15:57:00,Midtown
101872,741835,4,498.96,2023-09-10,2023-09-10 00:57:00,South Natomas
103183,656573,1,569.62,2023-10-15,2023-10-15 23:39:00,West Sacramento
103747,855119,1,521.02,2023-01-11,2023-01-11 23:24:00,North Sacramento
100434,966126,3,518.99,2023-03-07,2023-03-07 07:39:00,Upper Land
102621,876627,1,530.95,2023-01-31,2023-01-31 10:26:00,South Land
102220,417009,1,526.62,2023-02-19,2023-02-19 11:59:00,Upper Land
101534,740474,3,543.99,2023-11-09,2023-11-09 03:49:00,North Sacramento
102319,417009,4,526.62,2023-01-08,2023-01-08 10:44:00,Upper Land
104031,656573,1,569.62,2023-10-24,2023-10-24 22:02:00,SW Sacramento
102961,966126,5,518.99,2023-03-31,2023-03-31 13:39:00,West Sacramento
102884,357966,3,527.95,2023-02-02,2023-02-02 05:07:00,West Sacramento
104952,417009,1,526.62,2023-06-08,2023-06-08 13:52:00,SW Sacramento
102671,391708,2,506.63,2023-07-14,2023-07-14 02:31:00,West Sacramento
104277,846554,2,513.8,2023-07-19,2023-07-19 01:48:00,South Land
103275,391708,1,506.63,2023-10-16,2023-10-16 17:02:00,Upper Land
101495,457848,4,542.22,2023-08-09,2023-08-09 16:22:00,Cal Expo
102963,855119,1,521.02,2023-12-19,2023-12-19 19:52:00,West Sacramento
100741,417009,2,526.62,2023-01-29,2023-01-29 04:58:00,Midtown
100807,855119,2,521.02,2023-11-10,2023-11-10 04:33:00,SW Sacramento
103157,120672,1,513.91,2023-08-01,2023-08-01 12:23:00,Oak Park
101082,966126,1,518.99,2023-08-30,2023-08-30 16:43:00,West Sacramento
102388,120672,2,513.91,2023-06-16,2023-06-16 14:58:00,West Sacramento
104704,129553,3,570.14,2023-05-09,2023-05-09 20:03:00,Cal Expo
101840,846554,2,513.8,2023-10-23,2023-10-23 09:52:00,Oak Park
103966,203454,1,515.54,2023-12-18,2023-12-18 14:29:00,Midtown
104788,240196,3,553.62,2023-08-30,2023-08-30 08:51:00,Cal Expo
103251,782729,4,505.21,2023-08-11,2023-08-11 07:30:00,South Land
102094,575961,1,525.87,2023-01-27,2023-01-27 07:57:00,Upper Land
103544,846554,1,513.8,2023-02-01,2023-02-01 08:05:00,Oak Park
101372,966126,4,518.99,2023-08-16,2023-08-16 00:45:00,Midtown
100475,799380,1,519.76,2023-11-27,2023-11-27 13:12:00,Upper Land
100415,876627,2,530.95,2023-11-18,2023-11-18 14:36:00,North Sacramento
100833,966126,1,518.99,2023-10-06,2023-10-06 00:36:00,South Natomas
104882,926868,1,551.6,2023-08-17,2023-08-17 02:23:00,South Land
102115,391708,1,506.63,2023-05-22,2023-05-22 17:21:00,Upper Land
102702,417528,2,553.89,2023-07-15,2023-07-15 11:18:00,South Land
103779,203454,1,515.54,2023-07-31,2023-07-31 03:38:00,South Land
102431,846554,3,513.8,2023-03-27,2023-03-27 10:57:00,West Sacramento
102595,417009,2,526.62,2023-03-27,2023-03-27 05:41:00,Oak Park
102818,542696,1,493.61,2023-07-04,2023-07-04 09:15:00,Midtown
100888,120672,2,513.91,2023-08-07,2023-08-07 09:22:00,West Sacramento
104705,644730,4,544.37,2023-04-26,2023-04-26 06:02:00,West Sacramento
104309,846554,1,513.8,2023-04-21,2023-04-21 23:33:00,South Natomas
102510,240196,2,553.62,2023-05-06,2023-05-06 16:28:00,Oak Park
101866,741835,3,498.96,2023-05-01,2023-05-01 10:35:00,West Sacramento
103462,417528,2,553.89,2023-05-25,2023-05-25 14:58:00,Upper Land
100212,926868,3,551.6,2023-01-24,2023-01-24 21:10:00,Midtown
100005,741835,1,498.96,2023-07-12,2023-07-12 01:52:00,West Sacramento
100631,846554,1,513.8,2023-06-14,2023-06-14 20:30:00,North Sacramento
102959,575961,2,525.87,2023-11-11,2023-11-11 03:29:00,Upper Land
101629,391708,1,506.63,2023-11-25,2023-11-25 08:36:00,Upper Land
102375,417528,1,553.89,2023-04-15,2023-04-15 17:52:00,West Sacramento
101646,740474,2,543.99,2023-10-27,2023-10-27 05:31:00,Cal Expo
101874,741835,1,498.96,2023-03-02,2023-03-02 14:25:00,South Land
100633,391708,4,506.63,2023-08-05,2023-08-05 06:20:00,Cal Expo
104877,846554,4,513.8,2023-06-19,2023-06-19 12:39:00,Upper Land
102402,240196,1,553.62,2023-04-16,2023-04-16 16:08:00,North Sacramento
102447,926868,3,551.6,2023-06-27,2023-06-27 18:37:00,North Sacramento
103888,741835,2,498.96,2023-03-17,2023-03-17 17:46:00,Midtown
100335,855119,4,521.02,2023-04-01,2023-04-01 00:48:00,South Land
101333,424718,1,510.4,2023-07-18,2023-07-18 12:56:00,Oak Park
104013,357966,2,527.95,2023-05-24,2023-05-24 15:04:00,Oak Park
101749,417528,5,553.89,2023-02-11,2023-02-11 07:03:00,Oak Park
102128,740474,1,543.99,2023-05-26,2023-05-26 02:27:00,North Sacramento
104851,417009,2,526.62,2023-04-09,2023-04-09 11:50:00,North Sacramento
104908,846554,2,513.8,2023-01-12,2023-01-12 15:10:00,North Sacramento
104272,782729,3,505.21,2023-06-08,2023-06-08 22:57:00,West Sacramento
101446,293073,1,537.53,2023-02-09,2023-02-09 22:25:00,SW Sacramento
102886,240196,4,553.62,2023-11-04,2023-11-04 01:34:00,Cal Expo
103931,966126,1,518.99,2023-02-17,2023-02-17 04:27:00,Midtown
100028,391708,1,506.63,2023-01-27,2023-01-27 20:43:00,Cal Expo
101765,855119,2,521.02,2023-12-25,2023-12-25 21:57:00,Upper Land
102972,120672,2,513.91,2023-07-15,2023-07-15 04:11:00,Cal Expo
103684,120672,1,513.91,2023-08-21,2023-08-21 15:57:00,North Sacramento
102112,417009,1,526.62,2023-03-14,2023-03-14 18:19:00,Midtown
100300,221626,1,523.0,2023-01-28,2023-01-28 18:24:00,North Sacramento
102531,129553,1,570.14,2023-08-01,2023-08-01 09:37:00,Oak Park
102654,740474,2,543.99,2023-04-12,2023-04-12 11:43:00,South Land
100180,926868,1,551.6,2023-11-02,2023-11-02 21:22:00,North Sacramento
103524,417009,3,526.62,2023-07-10,2023-07-10 14:16:00,SW Sacramento
102490,120672,4,513.91,2023-10-25,2023-10-25 03:02:00,South Land
104182,221626,1,523.0,2023-10-25,2023-10-25 14:24:00,Upper Land
101979,575961,1,525.87,2023-12-12,2023-12-12 09:06:00,Cal Expo
101793,293073,3,537.53,2023-08-31,2023-08-31 05:49:00,South Land
104795,782729,2,505.21,2023-04-26,2023-04-26 10:56:00,Midtown
100033,293073,1,537.53,2023-04-17,2023-04-17 12:25:00,Cal Expo
104059,966126,2,518.99,2023-07-03,2023-07-03 16:53:00,South Land
101414,391708,1,506.63,2023-06-12,2023-06-12 02:24:00,South Natomas
100434,542696,5,493.61,2023-03-07,2023-03-07 07:39:00,Upper Land
101588,966126,1,518.99,2023-07-30,2023-07-30 13:26:00,West Sacramento
101343,417009,3,526.62,2023-02-11,2023-02-11 15:19:00,South Land
100239,424718,2,510.4,2023-06-03,2023-06-03 22:43:00,Oak Park
100189,644730,1,544.37,2023-04-29,2023-04-29 23:32:00,Cal Expo
103583,391708,3,506.63,2023-04-18,2023-04-18 09:09:00,SW Sacramento
100702,782729,4,505.21,2023-11-07,2023-11-07 08:43:00,North Sacramento
103194,644730,2,544.37,2023-11-29,2023-11-29 14:23:00,SW Sacramento
103729,417528,1,553.89,2023-10-13,2023-10-13 08:41:00,Midtown
101209,120672,1,513.91,2023-02-08,2023-02-08 02:15:00,North Sacramento
100070,221626,4,523.0,2023-01-26,2023-01-26 09:59:00,North Sacramento
102304,740474,1,543.99,2023-02-16,2023-02-16 11:20:00,SW Sacramento
104895,424718,2,510.4,2023-07-14,2023-07-14 22:15:00,Upper Land
102670,855119,2,521.02,2023-04-13,2023-04-13 05:39:00,Midtown
100555,129553,2,570.14,2023-10-13,2023-10-13 14:18:00,Upper Land
102028,417009,3,526.62,2023-01-05,2023-01-05 11:04:00,North Sacramento
101656,457848,1,542.22,2023-08-25,2023-08-25 23:08:00,SW Sacramento
103648,240196,2,553.62,2023-07-29,2023-07-29 15:53:00,Cal Expo
101386,644730,1,544.37,2023-02-05,2023-02-05 16:03:00,North Sacramento
104158,120672,5,513.91,2023-02-19,2023-02-19 04:03:00,South Natomas
102328,799380,2,519.76,2023-10-19,2023-10-19 21:10:00,South Natomas
100412,876627,2,530.95,2023-11-02,2023-11-02 01:12:00,South Land
101550,656573,1,569.62,2023-08-06,2023-08-06 07:41:00,South Land
103595,221626,3,523.0,2023-07-20,2023-07-20 10:41:00,West Sacramento
104638,926868,1,551.6,2023-01-01,2023-01-01 09:45:00,Oak Park
103407,129553,4,570.14,2023-10-08,2023-10-08 01:50:00,Upper Land
101272,417528,5,553.89,2023-01-22,2023-01-22 23:16:00,South Natomas
102528,966126,2,518.99,2023-07-21,2023-07-21 00:57:00,North Sacramento
100853,417528,2,553.89,2023-08-15,2023-08-15 04:55:00,South Natomas
104714,741835,1,498.96,2023-05-18,2023-05-18 19:35:00,Midtown
104297,926868,2,551.6,2023-07-31,2023-07-31 02:22:00,Upper Land
101399,129553,3,570.14,2023-01-14,2023-01-14 22:14:00,SW Sacramento
100819,457848,2,542.22,2023-11-08,2023-11-08 13:06:00,Cal Expo
103013,120672,2,513.91,2023-06-28,2023-06-28 16:37:00,North Sacramento
104960,457848,2,542.22,2023-12-19,2023-12-19 09:57:00,North Sacramento
102571,855119,2,521.02,2023-11-13,2023-11-13 17:30:00,North Sacramento
102464,855119,5,521.02,2023-12-06,2023-12-06 20:50:00,Oak Park
104684,129553,4,570.14,2023-10-10,2023-10-10 23:56:00,Cal Expo
103464,417528,1,553.89,2023-05-18,2023-05-18 06:31:00,Cal Expo
101858,966126,1,518.99,2023-08-24,2023-08-24 11:29:00,South Natomas
101458,240196,1,553.62,2023-08-03,2023-08-03 08:39:00,Cal Expo
102224,966126,4,518.99,2023-06-18,2023-06-18 18:37:00,South Natomas
103750,740474,1,543.99,2023-01-23,2023-01-23 15:02:00,West Sacramento
104641,741835,3,498.96,2023-12-09,2023-12-09 10:04:00,West Sacramento
101642,644730,2,544.37,2023-11-06,2023-11-06 02:43:00,West Sacramento
103311,221626,2,523.0,2023-01-31,2023-01-31 15:58:00,Midtown
100243,656573,1,569.62,2023-07-02,2023-07-02 15:49:00,Oak Park
100845,203454,1,515.54,2023-01-25,2023-01-25 09:45:00,Midtown
104066,876627,3,530.95,2023-03-20,2023-03-20 03:33:00,West Sacramento
102414,391708,4,506.63,2023-04-12,2023-04-12 01:58:00,Midtown
104522,129553,2,570.14,2023-07-14,2023-07-14 07:44:00,West Sacramento
102770,391708,1,506.63,2023-09-10,2023-09-10 13:39:00,South Land
101584,644730,1,544.37,2023-10-12,2023-10-12 12:45:00,North Sacramento
104966,966126,1,518.99,2023-04-12,2023-04-12 04:28:00,North Sacramento
100424,926868,2,551.6,2023-12-30,2023-12-30 12:21:00,Oak Park
103189,417528,1,553.89,2023-11-11,2023-11-11 20:39:00,Cal Expo
102234,799380,1,519.76,2023-05-26,2023-05-26 21:17:00,South Land
104405,457848,5,542.22,2023-04-23,2023-04-23 03:51:00,South Land
100959,457848,3,542.22,2023-10-05,2023-10-05 08:38:00,Midtown
100038,741835,1,498.96,2023-05-22,2023-05-22 21:37:00,South Natomas
102470,391708,2,506.63,2023-09-29,2023-09-29 21:51:00,South Land
